,ID,SMILES,Group,Source,Macrocycle_Ring_Size,Macrocycle_Free_Amide_Count,Macrocycle_Substituted_Amide_Count,Macrocycle_Overall_Amide_Count,Macrocycle_Core_smiles,Macrocycle_Peripheral_smiles,Macrocycle_Free_Amide_Ratio,Macrocycle_Overall_Amide_Ratio
3434,3435,CC(C)C[C@@H]1NC(=O)[C@H]2CCCN2C(=O)[C@H](CC(C)C)N(C)C(=O)[C@H](CC(C)C)NC(=O)[C@H](C)N(C)C(=O)[C@H](Cc2ccccc2)NC1=O,Peptide,CycPeptMPDB,18,3,3,6,C1CNCCNCCNCCNCCNCCN1,CC1NC(=O)C2CCCN2C(=O)C(C)N(C)C(=O)C(C)NC(=O)C(C)N(C)C(=O)C(Cc2ccccc2)NC1=O,0.5,1.0
3435,3436,CC(C)C[C@H]1NC(=O)[C@@H](CC(C)C)N(C)C(=O)[C@H](C)N(C)C(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H](CC(C)C)N(C)C(=O)[C@H]2CCCN2C1=O,Peptide,CycPeptMPDB,18,2,4,6,C1CNCCNCCNCCNCCNCCN1,CC1NC(=O)C(C)N(C)C(=O)C(C)N(C)C(=O)C(Cc2ccccc2)NC(=O)C(C)N(C)C(=O)C2CCCN2C1=O,0.3333333333333333,1.0
3436,3437,CC(C)C[C@H]1C(=O)N[C@@H](Cc2ccccc2)C(=O)N(C)[C@@H](C)C(=O)N[C@H](CC(C)C)C(=O)N(C)[C@H](CC(C)C)C(=O)N2CCC[C@@H]2C(=O)N1C,Peptide,CycPeptMPDB,18,3,3,6,C1CNCCNCCNCCNCCNCCN1,CC1NC(=O)C2CCCN2C(=O)C(C)N(C)C(=O)C(C)NC(=O)C(C)N(C)C(=O)C(Cc2ccccc2)NC1=O,0.5,1.0
3437,3438,CC(C)C[C@H]1C(=O)N2CCC[C@@H]2C(=O)N[C@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N(C)[C@@H](C)C(=O)N(C)[C@H](CC(C)C)C(=O)N1C,Peptide,CycPeptMPDB,18,3,3,6,C1CNCCNCCNCCNCCNCCN1,CC1NC(=O)C2CCCN2C(=O)C(C)NC(=O)C(C)N(C)C(=O)C(C)N(C)C(=O)C(Cc2ccccc2)NC1=O,0.5,1.0
3438,3439,CC(C)C[C@H]1C(=O)N[C@@H](Cc2ccccc2)C(=O)N(C)[C@@H](C)C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@H](CC(C)C)C(=O)N2CCC[C@@H]2C(=O)N1C,Peptide,CycPeptMPDB,18,3,3,6,C1CNCCNCCNCCNCCNCCN1,CC1NC(=O)C2CCCN2C(=O)C(C)NC(=O)C(C)N(C)C(=O)C(C)N(C)C(=O)C(Cc2ccccc2)NC1=O,0.5,1.0
3439,3440,CC(C)C[C@H]1NC(=O)[C@H](C)N(C)C(=O)[C@H](Cc2ccccc2)NC(=O)CN(Cc2ccccc2)C(=O)[C@H]2CCCN2C(=O)[C@@H](CC(C)C)NC1=O,Peptide,CycPeptMPDB,18,3,3,6,C1CNCCNCCNCCNCCNCCN1,CC1NC(=O)C(C)N(C)C(=O)C(Cc2ccccc2)NC(=O)CN(Cc2ccccc2)C(=O)C2CCCN2C(=O)C(C)NC1=O,0.5,1.0
3440,3441,CC(C)C[C@H]1NC(=O)[C@H]2CCCN2C(=O)CN(Cc2ccccc2)C(=O)[C@@H](CC(C)C)NC(=O)[C@H](C)N(C)C(=O)[C@H](Cc2ccccc2)NC1=O,Peptide,CycPeptMPDB,18,3,3,6,C1CNCCNCCNCCNCCNCCN1,CC1NC(=O)C2CCCN2C(=O)CN(Cc2ccccc2)C(=O)C(C)NC(=O)C(C)N(C)C(=O)C(Cc2ccccc2)NC1=O,0.5,1.0
3441,3442,CC(C)C[C@H]1C(=O)N[C@H](CC(C)C)C(=O)N2CCC[C@@H]2C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N(C)[C@@H](C)C(=O)N1C,Peptide,CycPeptMPDB,18,3,3,6,C1CNCCNCCNCCNCCNCCN1,CC1NC(=O)C(C)N(C)C(=O)C(Cc2ccccc2)NC(=O)C(C)N(C)C(=O)C2CCCN2C(=O)C(C)NC1=O,0.5,1.0
3442,3443,CC(C)C[C@@H]1NC(=O)[C@H]2CCCN2C(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H](CC(C)C)N(C)C(=O)[C@H](C)N(C)C(=O)[C@H](Cc2ccccc2)NC1=O,Peptide,CycPeptMPDB,18,2,4,6,C1CNCCNCCNCCNCCNCCN1,CC1NC(=O)C2CCCN2C(=O)C(C)N(C)C(=O)C(C)N(C)C(=O)C(C)N(C)C(=O)C(Cc2ccccc2)NC1=O,0.3333333333333333,1.0
3443,3444,CC(C)C[C@@H]1NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@H](C)N(C)C(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H](CC(C)C)N(C)C(=O)[C@H]2CCCN2C1=O,Peptide,CycPeptMPDB,18,2,4,6,C1CNCCNCCNCCNCCNCCN1,CC1NC(=O)C(C)N(C)C(=O)C(C)N(C)C(=O)C(Cc2ccccc2)NC(=O)C(C)N(C)C(=O)C2CCCN2C1=O,0.3333333333333333,1.0
3444,3445,CC(C)C[C@H]1C(=O)N2CCC[C@@H]2C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N(C)[C@@H](C)C(=O)N[C@H](CC(C)C)C(=O)N1C,Peptide,CycPeptMPDB,18,3,3,6,C1CNCCNCCNCCNCCNCCN1,CC1NC(=O)C(C)N(C)C(=O)C(Cc2ccccc2)NC(=O)C(C)N(C)C(=O)C2CCCN2C(=O)C(C)NC1=O,0.5,1.0
3445,3446,CC(C)C[C@@H]1NC(=O)[C@@H](CC(C)C)N(C)C(=O)[C@H](C)N(C)C(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@H]2CCCN2C1=O,Peptide,CycPeptMPDB,18,2,4,6,C1CNCCNCCNCCNCCNCCN1,CC1NC(=O)C(C)N(C)C(=O)C(C)N(C)C(=O)C(Cc2ccccc2)NC(=O)C(C)N(C)C(=O)C2CCCN2C1=O,0.3333333333333333,1.0
3446,3447,CC(C)C[C@@H]1NC(=O)[C@H](C)N(C)C(=O)[C@H](Cc2ccccc2)NC(=O)CN(Cc2ccccc2)C(=O)[C@H]2CCCN2C(=O)[C@@H](CC(C)C)NC1=O,Peptide,CycPeptMPDB,18,3,3,6,C1CNCCNCCNCCNCCNCCN1,CC1NC(=O)C(C)N(C)C(=O)C(Cc2ccccc2)NC(=O)CN(Cc2ccccc2)C(=O)C2CCCN2C(=O)C(C)NC1=O,0.5,1.0
3447,3448,CC(C)C[C@@H]1NC(=O)[C@@H](CC(C)C)NC(=O)[C@H](C)N(C)C(=O)[C@H](Cc2ccccc2)NC(=O)CN(Cc2ccccc2)C(=O)[C@H]2CCCN2C1=O,Peptide,CycPeptMPDB,18,3,3,6,C1CNCCNCCNCCNCCNCCN1,CC1NC(=O)C(C)N(C)C(=O)C(Cc2ccccc2)NC(=O)CN(Cc2ccccc2)C(=O)C2CCCN2C(=O)C(C)NC1=O,0.5,1.0
3448,3449,CC(C)C[C@@H]1NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@H](C)N(C)C(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@H]2CCCN2C1=O,Peptide,CycPeptMPDB,18,2,4,6,C1CNCCNCCNCCNCCNCCN1,CC1NC(=O)C(C)N(C)C(=O)C(C)N(C)C(=O)C(Cc2ccccc2)NC(=O)C(C)N(C)C(=O)C2CCCN2C1=O,0.3333333333333333,1.0
3449,3450,CC(C)C[C@@H]1NC(=O)[C@H]2CCCN2C(=O)CN(Cc2ccccc2)C(=O)[C@H](CC(C)C)NC(=O)[C@H](C)N(C)C(=O)[C@H](Cc2ccccc2)NC1=O,Peptide,CycPeptMPDB,18,3,3,6,C1CNCCNCCNCCNCCNCCN1,CC1NC(=O)C2CCCN2C(=O)CN(Cc2ccccc2)C(=O)C(C)NC(=O)C(C)N(C)C(=O)C(Cc2ccccc2)NC1=O,0.5,1.0
3450,3451,CC(C)C[C@@H]1NC(=O)[C@H]2CCCN2C(=O)[C@H](CC(C)C)NC(=O)CN(Cc2ccccc2)C(=O)[C@H](C)N(C)C(=O)[C@H](Cc2ccccc2)NC1=O,Peptide,CycPeptMPDB,18,3,3,6,C1CNCCNCCNCCNCCNCCN1,CC1NC(=O)C2CCCN2C(=O)C(C)NC(=O)CN(Cc2ccccc2)C(=O)C(C)N(C)C(=O)C(Cc2ccccc2)NC1=O,0.5,1.0
3451,3452,CC(C)C[C@@H]1C(=O)N(C)[C@H](CC(C)C)C(=O)N2CCC[C@@H]2C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N(C)[C@@H](C)C(=O)N1C,Peptide,CycPeptMPDB,18,2,4,6,C1CNCCNCCNCCNCCNCCN1,CC1NC(=O)C(C)N(C)C(=O)C(Cc2ccccc2)NC(=O)C(C)N(C)C(=O)C2CCCN2C(=O)C(C)N(C)C1=O,0.3333333333333333,1.0
3452,3453,CC(C)C[C@H]1C(=O)N(C)[C@H](CC(C)C)C(=O)N2CCC[C@@H]2C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N(C)[C@@H](C)C(=O)N1C,Peptide,CycPeptMPDB,18,2,4,6,C1CNCCNCCNCCNCCNCCN1,CC1NC(=O)C(C)N(C)C(=O)C(Cc2ccccc2)NC(=O)C(C)N(C)C(=O)C2CCCN2C(=O)C(C)N(C)C1=O,0.3333333333333333,1.0
3453,3454,CC(C)C[C@H]1C(=O)N2CCC[C@@H]2C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N(C)[C@@H](C)C(=O)N(C)[C@H](CC(C)C)C(=O)N1C,Peptide,CycPeptMPDB,18,2,4,6,C1CNCCNCCNCCNCCNCCN1,CC1NC(=O)C(C)N(C)C(=O)C(C)N(C)C(=O)C(Cc2ccccc2)NC(=O)C(C)N(C)C(=O)C2CCCN2C1=O,0.3333333333333333,1.0
3454,3455,CC(C)C[C@H]1NC(=O)[C@H](C)N(C)C(=O)[C@H](Cc2ccccc2)NC(=O)CN(Cc2ccccc2)C(=O)[C@H]2CCCN2C(=O)[C@@H](CC(C)C)N(C)C1=O,Peptide,CycPeptMPDB,18,2,4,6,C1CNCCNCCNCCNCCNCCN1,CC1NC(=O)C(C)N(C)C(=O)C(Cc2ccccc2)NC(=O)CN(Cc2ccccc2)C(=O)C2CCCN2C(=O)C(C)N(C)C1=O,0.3333333333333333,1.0
3455,3456,CC(C)C[C@H]1NC(=O)[C@H](C)N(C)C(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H](CC(C)C)N(C)C(=O)[C@H]2CCCN2C(=O)CN(Cc2ccccc2)C1=O,Peptide,CycPeptMPDB,18,2,4,6,C1CNCCNCCNCCNCCNCCN1,CC1NC(=O)C(C)N(C)C(=O)C(Cc2ccccc2)NC(=O)C(C)N(C)C(=O)C2CCCN2C(=O)CN(Cc2ccccc2)C1=O,0.3333333333333333,1.0
3456,3457,CC(C)C[C@H]1C(=O)N2CCC[C@@H]2C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N(C)[C@@H](C)C(=O)N(C)[C@H](CC(C)C)C(=O)N1C,Peptide,CycPeptMPDB,18,2,4,6,C1CNCCNCCNCCNCCNCCN1,CC1NC(=O)C(C)N(C)C(=O)C(C)N(C)C(=O)C(Cc2ccccc2)NC(=O)C(C)N(C)C(=O)C2CCCN2C1=O,0.3333333333333333,1.0
3457,3458,CC(C)C[C@@H]1NC(=O)[C@H](C)N(C)C(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H](CC(C)C)NC(=O)[C@H]2CCCN2C(=O)C[C@H](Cc2ccccc2)NC1=O,Peptide,CycPeptMPDB,19,4,2,6,C1CNCCNCCNCCNCCNCCNC1,CC1NC(=O)C(C)N(C)C(=O)C(Cc2ccccc2)NC(=O)C(C)NC(=O)C2CCCN2C(=O)CC(Cc2ccccc2)NC1=O,0.631578947368421,0.9473684210526315
3458,3459,CC(C)C[C@@H]1NC(=O)[C@H]2CCCN2C(=O)C[C@H](Cc2ccccc2)NC(=O)[C@@H](CC(C)C)NC(=O)[C@H](C)N(C)C(=O)[C@H](Cc2ccccc2)NC1=O,Peptide,CycPeptMPDB,19,4,2,6,C1CNCCNCCNCCNCCNCCNC1,CC1NC(=O)C(C)N(C)C(=O)C(Cc2ccccc2)NC(=O)C(C)NC(=O)C2CCCN2C(=O)CC(Cc2ccccc2)NC1=O,0.631578947368421,0.9473684210526315
3459,3460,CC(C)C[C@H]1C(=O)N[C@H](CC(C)C)C(=O)N2CCC[C@@H]2C(=O)N(Cc2ccccc2)CC(=O)N[C@@H](Cc2ccccc2)C(=O)N(C)[C@@H](C)C(=O)N1C,Peptide,CycPeptMPDB,18,3,3,6,C1CNCCNCCNCCNCCNCCN1,CC1NC(=O)C(C)N(C)C(=O)C(Cc2ccccc2)NC(=O)CN(Cc2ccccc2)C(=O)C2CCCN2C(=O)C(C)NC1=O,0.5,1.0
3460,3461,CC(C)C[C@@H]1NC(=O)[C@H](C)N(C)C(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H](CC(C)C)N(C)C(=O)[C@H]2CCCN2C(=O)CN(Cc2ccccc2)C1=O,Peptide,CycPeptMPDB,18,2,4,6,C1CNCCNCCNCCNCCNCCN1,CC1NC(=O)C(C)N(C)C(=O)C(Cc2ccccc2)NC(=O)C(C)N(C)C(=O)C2CCCN2C(=O)CN(Cc2ccccc2)C1=O,0.3333333333333333,1.0
3461,3462,CC(C)C[C@@H]1NC(=O)[C@H]2CCCN2C(=O)CN(Cc2ccccc2)C(=O)[C@@H](CC(C)C)N(C)C(=O)[C@H](C)N(C)C(=O)[C@H](Cc2ccccc2)NC1=O,Peptide,CycPeptMPDB,18,2,4,6,C1CNCCNCCNCCNCCNCCN1,CC1NC(=O)C2CCCN2C(=O)CN(Cc2ccccc2)C(=O)C(C)N(C)C(=O)C(C)N(C)C(=O)C(Cc2ccccc2)NC1=O,0.3333333333333333,1.0
3462,3463,CC(C)C[C@H]1C(=O)N[C@@H](Cc2ccccc2)C(=O)N(C)[C@@H](C)C(=O)N[C@H](CC(C)C)C(=O)N(Cc2ccccc2)CC(=O)N2CCC[C@@H]2C(=O)N1C,Peptide,CycPeptMPDB,18,3,3,6,C1CNCCNCCNCCNCCNCCN1,CC1NC(=O)C2CCCN2C(=O)CN(Cc2ccccc2)C(=O)C(C)NC(=O)C(C)N(C)C(=O)C(Cc2ccccc2)NC1=O,0.5,1.0
3463,3464,CC(C)C[C@@H]1NC(=O)[C@@H](CC(C)C)N(C)C(=O)[C@H](C)N(C)C(=O)[C@H](Cc2ccccc2)NC(=O)CN(Cc2ccccc2)C(=O)[C@H]2CCCN2C1=O,Peptide,CycPeptMPDB,18,2,4,6,C1CNCCNCCNCCNCCNCCN1,CC1NC(=O)C(C)N(C)C(=O)C(C)N(C)C(=O)C(Cc2ccccc2)NC(=O)CN(Cc2ccccc2)C(=O)C2CCCN2C1=O,0.3333333333333333,1.0
3464,3465,CC(C)C[C@@H]1NC(=O)[C@H](C)N(C)C(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](CC(C)C)NC(=O)[C@H]2CCCN2C(=O)C[C@H](Cc2ccccc2)NC1=O,Peptide,CycPeptMPDB,19,4,2,6,C1CNCCNCCNCCNCCNCCNC1,CC1NC(=O)C(C)N(C)C(=O)C(Cc2ccccc2)NC(=O)C(C)NC(=O)C2CCCN2C(=O)CC(Cc2ccccc2)NC1=O,0.631578947368421,0.9473684210526315
3465,3466,CC(C)C[C@@H]1NC(=O)[C@H](C)N(C)C(=O)[C@H](Cc2ccccc2)NC(=O)CN(Cc2ccccc2)C(=O)[C@H]2CCCN2C(=O)[C@H](CC(C)C)N(C)C1=O,Peptide,CycPeptMPDB,18,2,4,6,C1CNCCNCCNCCNCCNCCN1,CC1NC(=O)C(C)N(C)C(=O)C(Cc2ccccc2)NC(=O)CN(Cc2ccccc2)C(=O)C2CCCN2C(=O)C(C)N(C)C1=O,0.3333333333333333,1.0
3466,3467,CC(C)C[C@@H]1NC(=O)[C@H](C)N(C)C(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@H]2CCCN2C(=O)CN(Cc2ccccc2)C1=O,Peptide,CycPeptMPDB,18,2,4,6,C1CNCCNCCNCCNCCNCCN1,CC1NC(=O)C(C)N(C)C(=O)C(Cc2ccccc2)NC(=O)C(C)N(C)C(=O)C2CCCN2C(=O)CN(Cc2ccccc2)C1=O,0.3333333333333333,1.0
3467,3468,CC(C)C[C@@H]1NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@H](C)N(C)C(=O)[C@H](Cc2ccccc2)NC(=O)CN(Cc2ccccc2)C(=O)[C@H]2CCCN2C1=O,Peptide,CycPeptMPDB,18,2,4,6,C1CNCCNCCNCCNCCNCCN1,CC1NC(=O)C(C)N(C)C(=O)C(C)N(C)C(=O)C(Cc2ccccc2)NC(=O)CN(Cc2ccccc2)C(=O)C2CCCN2C1=O,0.3333333333333333,1.0
3468,3469,CC(C)C[C@H]1NC(=O)[C@H]2CCCN2C(=O)C[C@H](Cc2ccccc2)NC(=O)[C@@H](CC(C)C)N(C)C(=O)[C@H](C)N(C)C(=O)[C@H](Cc2ccccc2)NC1=O,Peptide,CycPeptMPDB,19,3,3,6,C1CNCCNCCNCCNCCNCCNC1,CC1NC(=O)C2CCCN2C(=O)CC(Cc2ccccc2)NC(=O)C(C)N(C)C(=O)C(C)N(C)C(=O)C(Cc2ccccc2)NC1=O,0.47368421052631576,0.9473684210526315
3469,3470,CC(C)C[C@H]1NC(=O)[C@H](C)N(C)C(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H](CC(C)C)N(C)C(=O)[C@H]2CCCN2C(=O)C[C@H](Cc2ccccc2)NC1=O,Peptide,CycPeptMPDB,19,3,3,6,C1CNCCNCCNCCNCCNCCNC1,CC1NC(=O)C(C)N(C)C(=O)C(Cc2ccccc2)NC(=O)C(C)N(C)C(=O)C2CCCN2C(=O)CC(Cc2ccccc2)NC1=O,0.47368421052631576,0.9473684210526315
3470,3471,CC(C)C[C@@H]1C(=O)N(Cc2ccccc2)CC(=O)N2CCC[C@@H]2C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N(C)[C@@H](C)C(=O)N1C,Peptide,CycPeptMPDB,18,2,4,6,C1CNCCNCCNCCNCCNCCN1,CC1NC(=O)C(C)N(C)C(=O)C(Cc2ccccc2)NC(=O)C(C)N(C)C(=O)C2CCCN2C(=O)CN(Cc2ccccc2)C1=O,0.3333333333333333,1.0
3471,3472,CC(C)C[C@@H]1NC(=O)[C@H]2CCCN2C(=O)C[C@H](Cc2ccccc2)NC(=O)[C@@H](CC(C)C)N(C)C(=O)[C@H](C)N(C)C(=O)[C@H](Cc2ccccc2)NC1=O,Peptide,CycPeptMPDB,19,3,3,6,C1CNCCNCCNCCNCCNCCNC1,CC1NC(=O)C2CCCN2C(=O)CC(Cc2ccccc2)NC(=O)C(C)N(C)C(=O)C(C)N(C)C(=O)C(Cc2ccccc2)NC1=O,0.47368421052631576,0.9473684210526315
3472,3473,CC(C)C[C@H]1C(=O)N[C@@H](Cc2ccccc2)CC(=O)N2CCC[C@@H]2C(=O)N[C@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N(C)[C@@H](C)C(=O)N1C,Peptide,CycPeptMPDB,19,4,2,6,C1CNCCNCCNCCNCCNCCNC1,CC1NC(=O)C(C)N(C)C(=O)C(Cc2ccccc2)NC(=O)C(C)NC(=O)C2CCCN2C(=O)CC(Cc2ccccc2)NC1=O,0.631578947368421,0.9473684210526315
3473,3474,CC(C)C[C@H]1C(=O)N(Cc2ccccc2)CC(=O)N2CCC[C@@H]2C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N(C)[C@@H](C)C(=O)N1C,Peptide,CycPeptMPDB,18,2,4,6,C1CNCCNCCNCCNCCNCCN1,CC1NC(=O)C(C)N(C)C(=O)C(Cc2ccccc2)NC(=O)C(C)N(C)C(=O)C2CCCN2C(=O)CN(Cc2ccccc2)C1=O,0.3333333333333333,1.0
3474,3475,CC(C)C[C@H]1C(=O)N[C@@H](Cc2ccccc2)C(=O)N(C)[C@@H](C)C(=O)N[C@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)CC(=O)N2CCC[C@@H]2C(=O)N1C,Peptide,CycPeptMPDB,19,4,2,6,C1CNCCNCCNCCNCCNCCNC1,CC1NC(=O)C(C)N(C)C(=O)C(Cc2ccccc2)NC(=O)C(C)NC(=O)C2CCCN2C(=O)CC(Cc2ccccc2)NC1=O,0.631578947368421,0.9473684210526315
3475,3476,CC(C)C[C@H]1C(=O)N[C@@H](Cc2ccccc2)C(=O)N(C)[C@@H](C)C(=O)N(C)[C@H](CC(C)C)C(=O)N(Cc2ccccc2)CC(=O)N2CCC[C@@H]2C(=O)N1C,Peptide,CycPeptMPDB,18,2,4,6,C1CNCCNCCNCCNCCNCCN1,CC1NC(=O)C2CCCN2C(=O)CN(Cc2ccccc2)C(=O)C(C)N(C)C(=O)C(C)N(C)C(=O)C(Cc2ccccc2)NC1=O,0.3333333333333333,1.0
3476,3477,CC(C)C[C@H]1C(=O)N2CCC[C@@H]2C(=O)N(Cc2ccccc2)CC(=O)N[C@@H](Cc2ccccc2)C(=O)N(C)[C@@H](C)C(=O)N(C)[C@H](CC(C)C)C(=O)N1C,Peptide,CycPeptMPDB,18,2,4,6,C1CNCCNCCNCCNCCNCCN1,CC1NC(=O)C(C)N(C)C(=O)C(C)N(C)C(=O)C(Cc2ccccc2)NC(=O)CN(Cc2ccccc2)C(=O)C2CCCN2C1=O,0.3333333333333333,1.0
3477,3478,CC(C)C[C@H]1NC(=O)[C@H](C)N(C)C(=O)[C@H](Cc2ccccc2)NC(=O)CN(Cc2ccccc2)C(=O)[C@H]2CCCN2C(=O)CN(Cc2ccccc2)C1=O,Peptide,CycPeptMPDB,18,2,4,6,C1CNCCNCCNCCNCCNCCN1,CC1NC(=O)C(C)N(C)C(=O)C(Cc2ccccc2)NC(=O)CN(Cc2ccccc2)C(=O)C2CCCN2C(=O)CN(Cc2ccccc2)C1=O,0.3333333333333333,1.0
3478,3479,CC(C)C[C@H]1C(=O)N2CCC[C@@H]2C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N(C)[C@@H](C)C(=O)N(Cc2ccccc2)CC(=O)N1C,Peptide,CycPeptMPDB,18,2,4,6,C1CNCCNCCNCCNCCNCCN1,CC1NC(=O)CN(Cc2ccccc2)C(=O)C(C)N(C)C(=O)C(Cc2ccccc2)NC(=O)C(C)N(C)C(=O)C2CCCN2C1=O,0.3333333333333333,1.0
3479,3480,CC(C)C[C@@H]1NC(=O)[C@H](C)N(C)C(=O)[C@H](Cc2ccccc2)NC(=O)CN(Cc2ccccc2)C(=O)[C@H]2CCCN2C(=O)CN(Cc2ccccc2)C1=O,Peptide,CycPeptMPDB,18,2,4,6,C1CNCCNCCNCCNCCNCCN1,CC1NC(=O)C(C)N(C)C(=O)C(Cc2ccccc2)NC(=O)CN(Cc2ccccc2)C(=O)C2CCCN2C(=O)CN(Cc2ccccc2)C1=O,0.3333333333333333,1.0
3480,3481,CC(C)C[C@@H]1C(=O)N[C@@H](Cc2ccccc2)CC(=O)N2CCC[C@@H]2C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N(C)[C@@H](C)C(=O)N1C,Peptide,CycPeptMPDB,19,3,3,6,C1CNCCNCCNCCNCCNCCNC1,CC1NC(=O)C(C)N(C)C(=O)C(Cc2ccccc2)NC(=O)C(C)N(C)C(=O)C2CCCN2C(=O)CC(Cc2ccccc2)NC1=O,0.47368421052631576,0.9473684210526315
3481,3482,CC(C)C[C@@H]1C(=O)N(Cc2ccccc2)CC(=O)N2CCC[C@@H]2C(=O)N(Cc2ccccc2)CC(=O)N[C@@H](Cc2ccccc2)C(=O)N(C)[C@@H](C)C(=O)N1C,Peptide,CycPeptMPDB,18,2,4,6,C1CNCCNCCNCCNCCNCCN1,CC1NC(=O)C(C)N(C)C(=O)C(Cc2ccccc2)NC(=O)CN(Cc2ccccc2)C(=O)C2CCCN2C(=O)CN(Cc2ccccc2)C1=O,0.3333333333333333,1.0
3482,3483,CC(C)C[C@H]1NC(=O)[C@H]2CCCN2C(=O)C[C@H](Cc2ccccc2)NC(=O)CN(Cc2ccccc2)C(=O)[C@H](C)N(C)C(=O)[C@H](Cc2ccccc2)NC1=O,Peptide,CycPeptMPDB,19,3,3,6,C1CNCCNCCNCCNCCNCCNC1,CC1NC(=O)C2CCCN2C(=O)CC(Cc2ccccc2)NC(=O)CN(Cc2ccccc2)C(=O)C(C)N(C)C(=O)C(Cc2ccccc2)NC1=O,0.47368421052631576,0.9473684210526315
3483,3484,CC(C)C[C@H]1NC(=O)[C@H](C)N(C)C(=O)[C@H](Cc2ccccc2)NC(=O)CN(Cc2ccccc2)C(=O)[C@H]2CCCN2C(=O)C[C@H](Cc2ccccc2)NC1=O,Peptide,CycPeptMPDB,19,3,3,6,C1CNCCNCCNCCNCCNCCNC1,CC1NC(=O)C(C)N(C)C(=O)C(Cc2ccccc2)NC(=O)CN(Cc2ccccc2)C(=O)C2CCCN2C(=O)CC(Cc2ccccc2)NC1=O,0.47368421052631576,0.9473684210526315
3484,3485,CC(C)C[C@H]1C(=O)N[C@@H](Cc2ccccc2)CC(=O)N2CCC[C@@H]2C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N(C)[C@@H](C)C(=O)N1C,Peptide,CycPeptMPDB,19,3,3,6,C1CNCCNCCNCCNCCNCCNC1,CC1NC(=O)C(C)N(C)C(=O)C(Cc2ccccc2)NC(=O)C(C)N(C)C(=O)C2CCCN2C(=O)CC(Cc2ccccc2)NC1=O,0.47368421052631576,0.9473684210526315
3485,3486,CC(C)C[C@@H]1NC(=O)[C@H]2CCCN2C(=O)C[C@H](Cc2ccccc2)NC(=O)CN(Cc2ccccc2)C(=O)[C@H](C)N(C)C(=O)[C@H](Cc2ccccc2)NC1=O,Peptide,CycPeptMPDB,19,3,3,6,C1CNCCNCCNCCNCCNCCNC1,CC1NC(=O)C2CCCN2C(=O)CC(Cc2ccccc2)NC(=O)CN(Cc2ccccc2)C(=O)C(C)N(C)C(=O)C(Cc2ccccc2)NC1=O,0.47368421052631576,0.9473684210526315
3486,3487,CC(C)C[C@@H]1NC(=O)[C@H](C)N(C)C(=O)[C@H](Cc2ccccc2)NC(=O)CN(Cc2ccccc2)C(=O)[C@H]2CCCN2C(=O)C[C@H](Cc2ccccc2)NC1=O,Peptide,CycPeptMPDB,19,3,3,6,C1CNCCNCCNCCNCCNCCNC1,CC1NC(=O)C(C)N(C)C(=O)C(Cc2ccccc2)NC(=O)CN(Cc2ccccc2)C(=O)C2CCCN2C(=O)CC(Cc2ccccc2)NC1=O,0.47368421052631576,0.9473684210526315
