ID,Standardise_SMILES,MW,HBA,HBD,cLogP,TPSA,MRS,AR,KI
MC-4530,O=C1Cn2c(-c3ccoc3)c(C3CCCCC3)c3ccc(cc32)C(=O)NS(=O)(=O)C/C=C/CCN1,495.601,6,2,4.085,110.41,15,0.401,6.511
MC-4533,C[C@@]1(N)Cc2ccc(F)c(c2)CC[C@H](c2ccc(F)cc2)NC(=O)c2cc(cc(-c3cccc(F)c3C#N)c2)COC1=O,583.61,5,2,6.063,105.21,16,0.188,8.328
MC-4534,C[C@@]1(N)Cc2ccc(F)c(c2)CC[C@H](c2ccc(F)cc2)NC(=O)c2cc(cc(-c3ccccc3C#N)c2)COC1=O,565.62,5,2,5.924,105.21,16,0.188,8.14
MC-4535,C[C@@]1(N)Cc2cccc(c2)CC[C@H](c2ccc(F)cc2)NC(=O)c2cc(cc(-c3cccc(F)c3C#N)c2)COC1=O,565.62,5,2,5.924,105.21,16,0.188,8.14
MC-4537,C[C@@]1(N)Cc2cccc(c2)CC[C@H](c2ccccc2)NC(=O)c2cc(cc(-c3ccccc3C#N)c2)COC1=O,529.64,5,2,5.646,105.21,16,0.188,7.766
MC-4538,C[C@@]1(N)Cc2cccc(c2)CC[C@H](c2ccccc2)NC(=O)c2cc(cc(-c3ncco3)c2)COC1=O,495.579,6,2,4.762,107.45,16,0.188,6.879
MC-4539,C[C@@]1(N)Cc2cccc(c2F)CC[C@H](c2ccc(F)cc2)NC(=O)c2cc(cc(-c3ccccc3C#N)c2)COC1=O,565.62,5,2,5.924,105.21,16,0.188,8.14
MC-4550,CC1CCc2cccc(c2)C[C@@](C)(N)C(=O)OCc2cc(cc(N(C)S(C)(=O)=O)c2)CC1,458.624,5,1,3.601,89.7,16,0,7.301
MC-4551,CC1CCc2cccc(c2)C[C@@](C)(N)C(=O)OCc2cc(nc(N(C)S(C)(=O)=O)c2)CC1,459.612,6,1,2.996,102.59,16,0,7.247
MC-4562,CN(c1cc2cc(n1)CCCCCc1cccc(c1)C[C@@](C)(N)C(=O)OC2)S(C)(=O)=O,445.585,6,1,2.75,102.59,16,0,7.01
MC-4565,CN(c1cc2cc(n1)NCCCCc1cccc(c1)C[C@@](C)(N)C(=O)OC2)S(C)(=O)=O,446.573,7,2,2.229,114.62,16,0,6.857
MC-4567,CO[C@H]1/C=C/CCN(C)C(=O)C[C@](O)(C(=O)O)c2ccc3c(c2)N(C[C@@H]2CC[C@H]21)C[C@@]1(CCCc2cc(Cl)ccc21)CO3,609.163,6,2,4.935,99.54,16,0.188,8.218
MC-4568,N#CC1(NC(=O)[C@@H]2Cc3ccc(c(Cl)c3)OCCCCOc3cc4c(cc3C(=O)N2)CCCC4)CC1,508.018,5,2,4.284,100.45,16,0.188,7.063
MC-0112,COc1cc(O)c2c(c1)/C=C/CCCC(=O)CCC[C@H](C)OC2=O,332.396,5,1,3.8826,72.83,14,0,6.408605165
MC-0181,CN1CCC2(CCCCN(C(=O)c3ccc4ccccc4n3)CCC(O)C(O)COC2=O)CC1,469.582,7,2,2.228,103.2,13,0,7.805
MC-0262,Cc1ccc(C(=O)N2CCCCC3(CCN(C)CC3)C(=O)OCC(O)C(O)CC2)cn1,433.549,7,2,1.383,103.2,13,0,8.021
MC-0291,CN1CCC2(CCCCN(C(=O)c3ccncc3)CCC(O)C(O)COC2=O)CC1,419.522,7,2,1.075,103.2,13,0,7.797
MC-0307,CN1CCC2(CCCCN(C(=O)c3ccc4ncccc4c3)CCC(O)C(O)COC2=O)CC1,469.582,7,2,2.228,103.2,13,0,7.805
MC-0367,Cc1cccc(C(=O)N2CCCCC3(CCN(C)CC3)C(=O)OCC(O)C(O)CC2)c1C,446.588,6,2,2.297,90.31,13,0,8.307
MC-0368,CN1CCC2(CCCCN(C(=O)c3cnccn3)CCC(O)C(O)COC2=O)CC1,420.51,8,2,0.47,116.09,13,0,7.737
MC-0393,CN1CCC2(CCCCN(C(=O)c3cnc4ccccc4c3)CCC(O)C(O)COC2=O)CC1,469.582,7,2,2.228,103.2,13,0,7.805
MC-0407,CN1CCC(C(=O)N2CCOC3(CCCCc4ccccc4OCCN(C)C3=O)C2)CC1,443.588,5,0,2.19,62.32,12,0.251,7.358
MC-0414,CN1CCC2(CCCCN(C(=O)c3ccc(C(F)(F)F)cc3)CCC(O)C(O)COC2=O)CC1,486.531,6,2,2.699,90.31,13,0,8.59
MC-0434,CN1CCC2(CCCCN(C(=O)c3cnc4ccccc4n3)CCC(O)C(O)COC2=O)CC1,470.57,8,2,1.623,116.09,13,0,7.75
MC-0452,CN1CCC2(CCCCN(C(=O)c3cnc[nH]3)CCC(O)C(O)COC2=O)CC1,408.499,7,3,0.403,118.99,13,0,7.259
MC-0467,CN1CCCN(C(=O)C2CCC(=O)N3CCCC3C(=O)N(C)CCOc3ccccc3C(=O)N2)CC1,499.612,6,1,0.571,102.5,15,0.6,8.451
MC-0504,Cc1cnc(C(=O)N2CCCCC3(CCN(C)CC3)C(=O)OCC(O)C(O)CC2)cn1,434.537,8,2,0.778,116.09,13,0,7.962
MC-0538,CN1CCC2(CCCCN(C(=O)c3cccnc3)CCC(O)C(O)COC2=O)CC1,419.522,7,2,1.075,103.2,13,0,7.797
MC-0552,CN1CCC2(CCCCN(C(=O)c3ccc4[nH]ccc4c3)CCC(O)C(O)COC2=O)CC1,457.571,6,3,2.161,106.1,13,0,7.361
MC-0568,CN1CCC2(CCCCN(C(=O)c3ccc4c(c3)OCO4)CCC(O)C(O)COC2=O)CC1,462.543,8,2,1.409,108.77,13,0,7.407
MC-0635,CN1CCC2(CCCCN(C(=O)c3ccc(N)nc3)CCC(O)C(O)COC2=O)CC1,434.537,8,3,0.657,129.22,13,0,7.852
MC-0770,O=C1c2ccccc2OCCNCCCCC2(CO)CCN1CC2,332.444,4,2,2.054,61.8,15,0.2,5.74
MC-0795,CC(C)N1CCN(/C2=N/CCCCCOc3ccccc3Oc3ncccc32)CC1,408.546,6,0,4.209,50.19,13,0,6.845
MC-0817,Cc1cc(C(=O)N2CCCCC3(CCN(C)CC3)C(=O)OCC(O)C(O)CC2)no1,423.51,8,2,0.976,116.34,13,0,7.487
MC-0870,CN1CCC(C(=O)N2CCCCCCOc3ccccc3Oc3ncccc3C2)C1,409.53,5,0,4.107,54.9,14,0,6.845
MC-0880,CN1CCC2(CCCCN(C(=O)c3ccc4[nH]cnc4c3)CCC(O)C(O)COC2=O)CC1,458.559,7,3,1.556,118.99,13,0,7.308
MC-0888,CN1CCC2(CCCCN(C(=O)c3cn(C)cn3)CCC(O)C(O)COC2=O)CC1,422.526,8,2,0.413,108.13,13,0,7.487
MC-0928,Cc1ncc(C(=O)N2CCCCC3(CCN(C)CC3)C(=O)OCC(O)C(O)CC2)c(C)n1,448.564,8,2,1.087,116.09,13,0,8.189
MC-0931,CN1CCOc2ccccc2CCCCC2(CCN(C(=O)c3ccc(N)nc3)CC2)C1,422.573,5,1,3.623,71.69,12,0,6.758
MC-0960,OCC12CCCCNCCOc3ccccc3CN(CC1)CC2,318.461,4,2,2.413,44.73,15,0,5.922
MC-0973,CN1CCC2(CCCCN(C(=O)c3cn(C)nn3)CCC(O)C(O)COC2=O)CC1,423.514,9,2,-0.192,121.02,13,0,7.43
MC-0980,Cc1cccnc1C(=O)N1CCCCNC(=O)c2cc(Cl)ccc2OCCCC1,415.921,4,1,3.868,71.53,14,0.215,7.468
MC-1000,Cc1ncsc1C(=O)N1CCCCN(C)C(=O)c2cc(Cl)ccc2OCCC1,421.95,5,0,3.882,62.74,13,0.231,6.909
MC-1002,Cc1c(C(=O)N2CCCCN(C)C(=O)c3cc(Cl)ccc3OCC2)c2ccccc2n1C,453.97,4,0,4.527,54.78,12,0.251,6.419
MC-1023,CN1CCOc2ccccc2CCCCC2(CN(C(=O)c3ccccc3C(F)(F)F)CCO2)C1=O,490.522,4,0,4.18,59.08,12,0.251,7.349
MC-1031,Cc1nc(C)c(C(=O)N2CCCCN(C)C(=O)c3cc(Cl)ccc3OCCC2)s1,435.977,5,0,4.19,62.74,13,0.231,7.135
MC-1036,O=C1NCCCCN(C(=O)c2cncs2)CCCCOc2ccc(Cl)cc21,407.923,5,1,3.622,71.53,14,0.215,7.062
MC-1044,O=C1NCC2(CCCCCOc3ccc(Cl)cc31)CCN(C(=O)c1ccc3c(c1)OCO3)CC2,484.98,5,1,4.674,77.1,12,0.251,6.546
MC-1046,Cc1nn(C)cc1C(=O)N1CCCC2(CCCCCOc3ccccc3C(=O)NC2)C1,424.545,5,1,3.334,76.46,12,0.251,6.297
MC-1076,Cc1ncccc1C(=O)N1CCC2(CCCCc3ccccc3OCC(=O)N(C)C2)CC1,435.568,4,0,3.876,62.74,12,0.251,6.774
MC-1077,CN1CCCCN(C(=O)c2ccc3ncccc3c2)CCOc2ccc(Cl)cc2C1=O,437.927,4,0,4.275,62.74,12,0.251,6.372
MC-1096,Cc1cccc(C(=O)N2CCCCN(C)C(=O)c3cc(Cl)ccc3OCC2)n1,401.894,4,0,3.43,62.74,12,0.251,6.518
MC-1116,CN1CCCCN(C(=O)c2ccccn2)CCOc2ccc(Cl)cc2C1=O,387.867,4,0,3.122,62.74,12,0.251,6.292
MC-1166,CC1COc2ccccc2CCCCC2(CCN(C(=O)c3ccc(Cl)cc3)CC2)C(=O)N1,454.998,3,1,4.873,58.64,12,0.251,7.044
MC-1171,CN1CC2(CCCCc3ccccc3OCC1=O)CCN(C(=O)c1cn(C)nn1)CC2,425.533,6,0,2.301,80.56,12,0.251,6.247
MC-1181,Cc1oc2c(c1C(=O)N1CCCCN(C)C(=O)c3cc(Cl)ccc3OCC1)CCCC2,444.959,4,0,4.507,62.99,12,0.251,6.558
MC-1192,Clc1cccc(N=C2NCCOCCOc3ccccc3Oc3ncccc32)c1,409.873,5,1,4.604,64.97,13,0,6.239
MC-1194,Cc1c(C(=O)N2CCOC3(CCCCc4ccccc4OCCNC3=O)C2)oc2ccc(F)cc12,480.536,5,1,4.013,81.01,12,0.251,6.471
MC-1195,O=C(c1ccc2c(c1)CCC2)N1CCOC2(CCCCc3ccccc3OCCNC2=O)C1,448.563,4,1,3.308,67.87,12,0.251,6.358
MC-1218,CC1NC(=O)CC(C(=O)N2CCNC(=O)C2)NC(=O)c2ccccc2OCC2CCCN2C1=O,471.514,6,3,-0.978,137.15,14,0.644,6.991
MC-1228,CN1CCCCN(C(=O)c2cccc(Cl)c2)CCOc2ccc(Cl)cc2C1=O,421.324,3,0,4.38,49.85,12,0.251,6.81
MC-1231,CN1CCOc2ccccc2CCCCC2(CN(C(=O)c3cc(F)ccc3F)CCO2)C1=O,458.505,4,0,3.44,59.08,12,0.251,6.928
MC-1235,CC1COc2ccccc2CCCCC2(CCN(C(=O)c3ccncn3)CC2)C(=O)N1,422.529,5,1,3.009,84.42,12,0.251,6.489
MC-1245,CN1CCCCN(C(=O)c2nccc3ccccc23)CCOc2ccc(Cl)cc2C1=O,437.927,4,0,4.275,62.74,12,0.251,6.372
MC-1250,CN1CCOc2ccccc2CCCCC2(CN(C(=O)c3cnc4ccccc4c3)CCO2)C1=O,473.573,5,0,3.71,71.97,12,0.251,6.683
MC-1265,O=C1NCC2(CCCCCOc3ccccc31)CCN(C(=O)c1cncs1)CC2,413.543,5,1,3.748,71.53,12,0.251,6.135
MC-1267,CN1CC2(CCN(C(=O)c3cc4ccccc4[nH]3)CC2)CC(O)C(O)Cc2ccccc2OCC1=O,491.588,5,3,2.596,106.1,12,0.251,6.727
MC-1318,Cc1cncc(C(=O)N2CCOC3(CCCCc4ccccc4OCCNC3=O)C2)c1,423.513,5,1,2.523,80.76,12,0.251,6.511
MC-1321,Cc1cncc(C(=O)N2CCCCNC(=O)c3cc(Cl)ccc3OCCCC2)c1,415.921,4,1,3.868,71.53,14,0.215,7.468
MC-1322,Cc1ncc(C(=O)N2CCC3(CCCCc4ccccc4OCC(=O)N(C)C3)CC2)c(C)n1,450.583,5,0,3.58,75.63,12,0.251,6.957
MC-1393,CN1CC2(CCN(C(=O)c3ccc(N)nc3)CC2)CC(O)C(O)Cc2ccccc2OCC1=O,468.554,7,3,1.092,129.22,12,0.251,7.04
MC-1397,CN1CCCN=C(Nc2cccc(Cl)c2)c2cccnc2Oc2ccccc2OCC1,436.943,6,1,5.1,58.98,14,0,7.018
MC-1418,Cc1ncncc1C(=O)N1CCOC2(CCCCc3ccccc3OCCNC2=O)C1,424.501,6,1,1.918,93.65,12,0.251,6.46
MC-1420,CC1COc2ccccc2CCCCC2(CCN(C(=O)c3cccc4[nH]ccc34)CC2)C(=O)N1,459.59,3,2,4.7,74.43,12,0.251,6.309
MC-1432,O=C1NCC2(CCCCCOc3ccccc31)CCCN(C(=O)c1cccc(Cl)c1)C2,440.971,3,1,4.945,58.64,12,0.251,6.811
MC-1448,Cc1ncc(C(=O)N2CCOC3(CCCCc4ccccc4OCCNC3=O)C2)c(C)n1,438.528,6,1,2.226,93.65,12,0.251,6.693
MC-1515,Cc1nn(C)cc1C(=O)N1CCOC2(CCCCc3ccccc3OCCNC2=O)C1,426.517,6,1,1.861,85.69,12,0.251,6.268
MC-1550,CN1CCCCN(C(=O)c2cc(C(C)(C)C)n[nH]2)CCCOc2ccc(Cl)cc2C1=O,446.979,4,1,4.138,78.53,13,0.231,7.257
MC-1577,CC1COc2ccccc2CCCCC2(CCN(C(=O)C3Cc4ccccc4C3)CC2)C(=O)N1,460.618,3,1,4.32,58.64,12,0.251,6.621
MC-1580,O=C(c1cncnc1)N1CCOC2(CCCCc3ccccc3OCCNC2=O)C1,410.474,6,1,1.609,93.65,12,0.251,6.227
MC-1598,Cc1cnc(C(=O)N2CCCCCCOc3ccccc3Oc3ncccc3C2)cn1,418.497,6,0,4.568,77.44,14,0,6.716
MC-1602,O=C1NCCCCN(C(=O)c2cnccn2)CCCCOc2ccc(Cl)cc21,402.882,5,1,2.955,84.42,14,0.215,7.193
MC-1609,CN1CCOc2ccccc2CCCCC2(CN(C(=O)c3cccc(F)c3)CCO2)C1=O,440.515,4,0,3.301,59.08,12,0.251,6.745
MC-1612,CN1CCOc2ccccc2CCCCC2(CN(C(=O)c3ccccc3)CCO2)C1=O,422.525,4,0,3.162,59.08,12,0.251,6.563
MC-1618,O=C1NCC2(CCCCCOc3ccccc31)CCCN(C(=O)c1cncnc1)C2,408.502,5,1,3.082,84.42,12,0.251,6.257
MC-1634,Cn1nccc1C(=O)N1CCCCNC(=O)c2cc(Cl)ccc2OCCCC1,404.898,5,1,2.899,76.46,14,0.215,6.921
MC-1654,Cc1ncsc1C(=O)N1CCC2(CCCCCCOc3ccccc3C(=O)NC2)CC1,441.597,5,1,4.447,71.53,13,0.231,6.902
MC-1656,Cc1ccccc1C(=O)N1CCOC2(CCCCc3ccccc3OCCN(C)C2=O)C1,436.552,4,0,3.47,59.08,12,0.251,6.796
MC-1662,CN1CCCCCCCCCCCOc2ccccc2C(=O)NC(C(=O)N2CCOCC2)CC1=O,487.641,5,1,3.396,88.18,20,0.3,11.343
MC-1664,O=C1NCC2(CCCCCOc3ccccc31)CCCN(C(=O)c1ccc(F)c(Cl)c1)C2,458.961,3,1,5.084,58.64,12,0.251,6.991
MC-1680,CC1COc2ccccc2CCCCC2(CCN(C(=O)c3n[nH]c4ccccc34)CC2)C(=O)N1,460.578,4,2,4.095,87.32,12,0.251,6.262
MC-1696,CC1CN(C(=O)C2CC(=O)NC(C)C(=O)N3CCCC3COc3ccccc3C(=O)N2)CC(C)O1,486.569,6,2,0.699,117.28,14,0.644,7.588
MC-1721,CN1CC2(CCCCc3ccccc3OCC1=O)CCN(C(=O)c1cncnc1)CC2,422.529,5,0,2.963,75.63,12,0.251,6.489
MC-1743,Cc1[nH]c2ccc(C(=O)N3CCCCN(C)C(=O)c4cc(Cl)ccc4OCC3)cc2c1C,453.97,3,1,4.825,65.64,12,0.251,6.419
MC-1762,O=C1NCC2(CCCCCCOc3ccccc31)CCN(C(=O)c1cncs1)CC2,427.57,5,1,4.138,71.53,13,0.231,6.67
MC-1780,Cc1cccc(C(=O)N2CCCCNC(=O)c3cc(Cl)ccc3OCCCC2)c1,414.933,3,1,4.473,58.64,14,0.215,7.528
MC-1787,CN1CC2(CCN(C(=O)c3ccc(F)cc3)CC2)CC(O)C(O)Cc2ccccc2OCC1=O,470.541,5,2,2.254,90.31,12,0.251,7.186
MC-1797,CN1CCOc2ccccc2CCCCC2(CN(C(=O)c3cnn(C)c3)CCO2)C1=O,426.517,6,0,1.895,76.9,12,0.251,6.268
MC-1809,CN1CCOc2ccccc2CCCCC2(CN(C(=O)c3cccnn3)CCO2)C1=O,424.501,6,0,1.952,84.86,12,0.251,6.46
MC-1834,CC1CN(C(=O)C2CC(=O)N3CCCC3C(=O)NCCOc3ccccc3C(=O)N2)CC(C)O1,472.542,6,2,0.311,117.28,14,0.644,7.354
MC-1866,Cc1cc(C(=O)N2CCC3(CCCCc4ccccc4OCC(C)NC3=O)CC2)nn1C,438.572,5,1,3.261,76.46,12,0.251,6.533
MC-1873,CN1CCOc2ccccc2CCCCC2(CN(C(=O)c3ccccc3F)CCO2)C1=O,440.515,4,0,3.301,59.08,12,0.251,6.745
MC-1879,O=C(c1ccncn1)N1CCOC2(CCCCc3ccccc3OCCNC2=O)C1,410.474,6,1,1.609,93.65,12,0.251,6.227
MC-1880,Cc1cccc(C(=O)N2CCOC3(CCCCc4ccccc4OCCN(C)C3=O)C2)c1,436.552,4,0,3.47,59.08,12,0.251,6.796
MC-1882,CC1COc2ccccc2CCCCC2(CCN(C(=O)C3CCCCC3)CC2)C(=O)N1,426.601,3,1,4.486,58.64,12,0.251,7.188
MC-1892,CN1CC2(CCN(C(=O)c3cn(C)cn3)CC2)CC(O)C(O)Cc2ccccc2OCC1=O,456.543,7,2,0.848,108.13,12,0.251,6.712
MC-1901,O=C1NCC2(CCCCCOc3ccccc31)CCCN(C(=O)c1cc(F)cc(F)c1)C2,442.506,3,1,4.57,58.64,12,0.251,6.723
MC-1906,Cn1c(C(=O)N2CCOC3(CCCCc4ccccc4OCCNC3=O)C2)cc(=O)n(C)c1=O,470.526,8,1,0.217,111.87,12,0.251,6.874
MC-1909,CN1CC2(CCN(C(=O)c3cscn3)CC2)CC(O)C(O)Cc2ccccc2OCC1=O,459.568,7,2,1.571,103.2,12,0.251,6.779
MC-1910,O=C1NCC2(CCCCCOc3ccccc31)CCCN(C(=O)c1c(F)cccc1F)C2,442.506,3,1,4.57,58.64,12,0.251,6.723
MC-1914,CN1CCCCN(C(=O)c2ccc(F)cc2F)CCOc2ccc(Cl)cc2C1=O,422.859,3,0,4.005,49.85,12,0.251,6.691
MC-1923,CN1CCCCN(C(=O)c2ccc3c(c2)CCCC3)CCOc2ccc(Cl)cc2C1=O,440.971,3,0,4.606,49.85,12,0.251,6.811
MC-1927,Cc1nccc(C(=O)N2CCCCN(C)C(=O)c3cc(Cl)ccc3OCC2)n1,402.882,5,0,2.825,75.63,12,0.251,6.462
MC-1934,Cc1ccc(C(=O)N2CCCCNC(=O)c3cc(Cl)ccc3OCC(C)NC(=O)C2)cc1F,475.948,4,2,3.337,87.74,15,0.401,8.273
MC-1939,Cc1nc(C)c(C(=O)N2CCCCNC(=O)c3cc(Cl)ccc3OCCCC2)s1,435.977,5,1,4.238,71.53,14,0.215,7.498
MC-1947,CC(C)(C)c1cc(C(=O)N2CCCC3(CCCCCOc4ccccc4C(=O)NC3)C2)[nH]n1,452.599,4,2,4.312,87.32,12,0.251,6.769
MC-1950,CC1C(=O)N(C)CCCCN(C(=O)c2cc(C(C)(C)C)n[nH]2)CCCCOc2ccc(Cl)cc2C(=O)N1C,546.112,5,1,4.375,98.84,17,0.353,9.816
MC-1955,CN1CCOc2ccccc2CCCCC2(CN(C(=O)c3ccc(F)cc3)CCO2)C1=O,440.515,4,0,3.301,59.08,12,0.251,6.745
MC-1958,Clc1cccc(NC2=NCCCCCOc3ccccc3Oc3ncccc32)c1,407.901,5,1,5.949,55.74,13,0,6.27
MC-1970,CN1CCCCN(C(=O)c2ccccc2Cl)CCOc2ccc(Cl)cc2C1=O,421.324,3,0,4.38,49.85,12,0.251,6.81
MC-1972,CC1COc2ccccc2CCCCC2(CCN(C(=O)c3ccccc3F)CC2)C(=O)N1,438.543,3,1,4.358,58.64,12,0.251,6.774
MC-1997,CN1CCCCN(C(=O)c2ccc3c(c2)OCO3)CCOc2ccc(Cl)cc2C1=O,430.888,5,0,3.456,68.31,12,0.251,5.991
MC-2003,CN1CCOc2ccccc2CCCCC2(CN(C(=O)c3ccc4ccccc4n3)CCO2)C1=O,473.573,5,0,3.71,71.97,12,0.251,6.683
MC-2016,CN1CC2(CCN(C(=O)C3CCCC3)CC2)CC(O)C(O)Cc2ccccc2OCC1=O,444.572,5,2,1.991,90.31,12,0.251,7.054
MC-2017,O=C(c1n[nH]c2ccccc12)N1CCOC2(CCCCc3ccccc3OCCNC2=O)C1,448.523,5,2,2.696,96.55,12,0.251,6.001
MC-2025,CC(C)C(=O)N1CCCCCCOc2ccccc2Oc2ncccc2C1,368.477,4,0,4.811,51.66,14,0,6.686
MC-2044,Cc1cccc(C(=O)N2CCC3(CCCCCOc4ccc(Cl)cc4C(=O)NC3)CC2)n1,455.986,4,1,4.649,71.53,12,0.251,6.991
MC-2062,Cc1noc(C)c1C(=O)N1CCC2(CCCCc3ccccc3OCC(C)NC2=O)CC1,439.556,5,1,3.824,84.67,12,0.251,6.533
MC-2071,O=C1NCC2(CCCCCOc3ccccc31)CCCN(C(=O)c1cnccn1)C2,408.502,5,1,3.082,84.42,12,0.251,6.257
MC-2094,Cc1cncc(C(=O)N2CCOC3(CCCCc4ccccc4OCCN(C)C3=O)C2)c1,437.54,5,0,2.865,71.97,12,0.251,6.745
MC-2115,CN1CCCCN(C(=O)c2ccccc2Br)C2CCCCC2Oc2ccccc2C1=O,485.422,3,0,5.147,49.85,12,0.251,6.956
MC-2129,Cn1nc(C(=O)N2CCCC3NC(=O)COc4ccccc4C/C=C/CC32)ccc1=O,422.485,6,1,1.451,93.53,12,0.251,6.155
MC-2137,CN1CCCCN(C(=O)c2n[nH]c3c2CCCC3)CCOc2ccc(Cl)cc2C1=O,430.936,4,1,3.329,78.53,12,0.251,6.272
MC-2148,CN1CCCCN(C(=O)c2ccc(Cl)c(Cl)c2)C2CCCCC2Oc2ccccc2C1=O,475.416,3,0,5.692,49.85,12,0.251,7.265
MC-2153,O=C1NCC2(CCCCCOc3ccc(Cl)cc31)CCN(C(=O)c1ccccc1F)CC2,458.961,3,1,5.084,58.64,12,0.251,6.991
MC-2163,Cc1ccc(C(=O)N2CCCC3NC(=O)COc4ccccc4C/C=C/CC32)cc1F,422.5,3,1,3.805,58.64,12,0.251,6.35
MC-2168,Cc1nn(C)cc1C(=O)N1CCOC2(CCCCc3ccccc3OCCN(C)C2=O)C1,440.544,6,0,2.204,76.9,12,0.251,6.504
MC-2170,CN1CCCCN(C(=O)c2cccc(Cl)c2)C2CCCCC2Oc2ccccc2C1=O,440.971,3,0,5.038,49.85,12,0.251,6.811
MC-2177,CN1CCCCN(C(=O)c2c(Cl)cccc2Cl)C2CCCCC2Oc2ccccc2C1=O,475.416,3,0,5.692,49.85,12,0.251,7.265
MC-2205,CN1CCCCN(C(=O)c2c(F)cccc2F)CCOc2ccc(Cl)cc2C1=O,422.859,3,0,4.005,49.85,12,0.251,6.691
MC-2213,O=C(c1cnccn1)N1CCOC2(CCCCc3ccccc3OCCNC2=O)C1,410.474,6,1,1.609,93.65,12,0.251,6.227
MC-2218,Cc1cccnc1C(=O)N1CCOC2(CCCCc3ccccc3OCCNC2=O)C1,423.513,5,1,2.523,80.76,12,0.251,6.511
MC-2221,Cc1ccc(C(=O)N2CCOC3(CCCCc4ccccc4OCCN(C)C3=O)C2)cc1F,454.542,4,0,3.609,59.08,12,0.251,6.979
MC-2225,O=C(c1cncs1)N1CCOC2(CCCCc3ccccc3OCCNC2=O)C1,415.515,6,1,2.276,80.76,12,0.251,6.105
MC-2228,CC1COc2ccccc2CCCCC2(CCN(C(=O)c3ccc(C(F)(F)F)cc3)CC2)C(=O)N1,488.55,3,1,5.238,58.64,12,0.251,7.379
MC-2231,Cc1ccc(C(=O)N2CCCCN(C)C(=O)c3cc(Cl)ccc3OCCC2)cc1F,432.923,3,0,4.565,49.85,13,0.231,7.318
MC-2233,O=C1NCCCCN(C(=O)c2ccccc2F)CCCCOc2ccc(Cl)cc21,418.896,3,1,4.304,58.64,14,0.215,7.468
MC-2241,Cc1cc(C(=O)N2CCOC3(CCCCc4ccccc4OCCN(C)C3=O)C2)on1,427.501,6,0,2.458,85.11,12,0.251,6.268
MC-2242,CN1CCCCN(C(=O)c2ccc(F)cc2)CCCOc2ccc(Cl)cc2C1=O,418.896,3,0,4.256,49.85,13,0.231,7.093
MC-2246,Cc1ncsc1C(=O)N1CCOC2(CCCCc3ccccc3OCCNC2=O)C1,429.542,6,1,2.584,80.76,12,0.251,6.338
MC-2248,Cc1noc(C)c1C(=O)N1CCCC2(CCCCCOc3ccccc3C(=O)NC2)C1,425.529,5,1,3.897,84.67,12,0.251,6.297
MC-2250,Cc1c(C(=O)N2CCOC3(CCCCc4ccccc4OCCNC3=O)C2)oc2ccccc12,462.546,5,1,3.874,81.01,12,0.251,6.282
MC-2259,Nc1nc(C(=O)N2CCC3(CCCCc4ccccc4OCCOC3=O)CC2)cs1,429.542,7,1,3.296,94.75,12,0,6.221
MC-2313,Cc1cc(C(=O)N2CCCC3(CCCCCOc4ccccc4C(=O)NC3)C2)no1,411.502,5,1,3.588,84.67,12,0.251,6.062
MC-2338,CN1CCOc2ccccc2CCCCC2(CN(C(=O)C3CCN(C(=O)OC(C)(C)C)CC3)CCO2)C1=O,529.678,6,0,3.495,88.62,12,0.251,8.854
MC-2342,Cc1ncsc1C(=O)N1CCCC2(CCCCCOc3ccccc3C(=O)NC2)C1,427.57,5,1,4.057,71.53,12,0.251,6.368
MC-2357,CN1CCCCN(C(=O)c2cc(F)cc(F)c2)CCOc2ccc(Cl)cc2C1=O,422.859,3,0,4.005,49.85,12,0.251,6.691
MC-2362,CN1CCCCN(C(=O)c2ccc(Cl)cc2)C2CCCCC2Oc2ccccc2C1=O,440.971,3,0,5.038,49.85,12,0.251,6.811
MC-2387,Cc1nn(C)cc1C(=O)N1CCC2(CCCCCOc3ccccc3C(=O)NC2)CC1,424.545,5,1,3.334,76.46,12,0.251,6.297
MC-2399,CN1CCCCN(C(=O)C2CCOCC2)CCCOc2ccc(Cl)cc2C1=O,408.926,4,0,3.23,59.08,13,0.231,7.566
MC-2415,CN1CCCCN(C(=O)c2ccccc2C(F)(F)F)C2CCCCC2Oc2ccccc2C1=O,474.523,3,0,5.404,49.85,12,0.251,7.142
MC-2421,CC1COc2ccccc2CCCCC2(CCN(C(=O)c3ccnn3C)CC2)C(=O)N1,424.545,5,1,2.953,76.46,12,0.251,6.297
MC-2422,O=C1NCCCCN(C(=O)c2cc(F)ccc2F)CCCCOc2ccc(Cl)cc21,436.886,3,1,4.443,58.64,14,0.215,7.625
MC-2435,CN1CC2(CCN(C(=O)c3cnc[nH]3)CC2)CC(O)C(O)Cc2ccccc2OCC1=O,442.516,6,3,0.838,118.99,12,0.251,6.475
MC-2451,c1ccc(N2CCN(/C3=N/CCCCCOc4ccccc4Oc4ncccc43)CC2)nc1,443.551,7,0,4.4,63.08,13,0,6.656
MC-2452,Cc1cc(C(=O)N2CCCCOc3ccc(Cl)cc3C(=O)N(C)C(C)C(=O)N(C)CCCC2)on1,505.015,6,0,3.651,96.19,17,0.353,9.143
MC-2455,CN1CC2(CCN(C(=O)C3CCC3)CC2)CC(O)C(O)Cc2ccccc2OCC1=O,430.545,5,2,1.601,90.31,12,0.251,6.531
