,SMILES,Sample_Type,Macrocycle_Ring_Size,Macrocycle_Free_Amide_Count,Macrocycle_Substituted_Amide_Count,Macrocycle_Overall_Amide_Count,Macrocycle_Core_smiles,Macrocycle_Peripheral_smiles,Macrocycle_Free_Amide_Ratio,Macrocycle_Overall_Amide_Ratio
4081,CCCN1CC(=O)N[C@@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)N[C@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@@H]2C1=O,Full,21,3,4,7,C1CNCCNCCNCCNCCNCCNCCN1,CC1NC(=O)C2CCCN2C(=O)C(C)N(C)C(=O)C(C)NC(=O)CN(C)C(=O)C2CCCN2C(=O)C(Cc2ccccc2)NC1=O,0.42857142857142855,1.0
4082,CCCN1CC(=O)N[C@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@@H]2C1=O,Full,21,3,4,7,C1CNCCNCCNCCNCCNCCNCCN1,CC1NC(=O)C2CCCN2C(=O)C(C)N(C)C(=O)C(C)NC(=O)CN(C)C(=O)C2CCCN2C(=O)C(Cc2ccccc2)NC1=O,0.42857142857142855,1.0
4083,CCCN1CC(=O)N[C@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@@H]2C1=O,Full,21,3,4,7,C1CNCCNCCNCCNCCNCCNCCN1,CC1NC(=O)CN(C)C(=O)C2CCCN2C(=O)C(Cc2ccccc2)NC(=O)C(C)N(C)C(=O)C2CCCN2C(=O)C(C)NC1=O,0.42857142857142855,1.0
4084,CCCN1CC(=O)N[C@@H](CC(C)C)C(=O)N[C@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@@H]2C1=O,Full,21,3,4,7,C1CNCCNCCNCCNCCNCCNCCN1,CC1NC(=O)CN(C)C(=O)C2CCCN2C(=O)C(Cc2ccccc2)NC(=O)C(C)N(C)C(=O)C2CCCN2C(=O)C(C)NC1=O,0.42857142857142855,1.0
4085,CCCN1CC(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@@H]2C1=O,Full,21,3,4,7,C1CNCCNCCNCCNCCNCCNCCN1,CC1NC(=O)CN(C)C(=O)C2CCCN2C(=O)C(Cc2ccccc2)NC(=O)C(C)N(C)C(=O)C2CCCN2C(=O)C(C)NC1=O,0.42857142857142855,1.0
4086,CCCN1CC(=O)N[C@@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@@H]2C1=O,Full,21,3,4,7,C1CNCCNCCNCCNCCNCCNCCN1,CC1NC(=O)C2CCCN2C(=O)C(C)N(C)C(=O)C(C)NC(=O)CN(C)C(=O)C2CCCN2C(=O)C(Cc2ccccc2)NC1=O,0.42857142857142855,1.0
4087,CCCN1CC(=O)N(C)[C@H](CC(C)C)C(=O)N(C)[C@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)N[C@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@@H]2C1=O,Full,21,2,5,7,C1CNCCNCCNCCNCCNCCNCCN1,CC1NC(=O)C2CCCN2C(=O)C(C)N(C)C(=O)C(C)N(C)C(=O)CN(C)C(=O)C2CCCN2C(=O)C(Cc2ccccc2)NC1=O,0.2857142857142857,1.0
4088,CCCN1CC(=O)N[C@H](CC(C)C)C(=O)N(C)[C@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@@H]2C1=O,Full,21,2,5,7,C1CNCCNCCNCCNCCNCCNCCN1,CC1NC(=O)CN(C)C(=O)C2CCCN2C(=O)C(Cc2ccccc2)NC(=O)C(C)N(C)C(=O)C2CCCN2C(=O)C(C)N(C)C1=O,0.2857142857142857,1.0
4089,CCCN1CC(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@@H]2C1=O,Full,21,2,5,7,C1CNCCNCCNCCNCCNCCNCCN1,CC1NC(=O)C(C)N(C)C(=O)CN(C)C(=O)C2CCCN2C(=O)C(Cc2ccccc2)NC(=O)C(C)N(C)C(=O)C2CCCN2C1=O,0.2857142857142857,1.0
4090,CCCN1CC(=O)N[C@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@@H]2C1=O,Full,21,2,5,7,C1CNCCNCCNCCNCCNCCNCCN1,CC1NC(=O)CN(C)C(=O)C2CCCN2C(=O)C(Cc2ccccc2)NC(=O)C(C)N(C)C(=O)C2CCCN2C(=O)C(C)N(C)C1=O,0.2857142857142857,1.0
4091,CCCN1CC(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@@H]2C1=O,Full,21,2,5,7,C1CNCCNCCNCCNCCNCCNCCN1,CC1NC(=O)C(C)N(C)C(=O)CN(C)C(=O)C2CCCN2C(=O)C(Cc2ccccc2)NC(=O)C(C)N(C)C(=O)C2CCCN2C1=O,0.2857142857142857,1.0
4092,CCCN1CC(=O)N[C@@H](CC(C)C)C(=O)N(C)[C@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@@H]2C1=O,Full,21,2,5,7,C1CNCCNCCNCCNCCNCCNCCN1,CC1NC(=O)CN(C)C(=O)C2CCCN2C(=O)C(Cc2ccccc2)NC(=O)C(C)N(C)C(=O)C2CCCN2C(=O)C(C)N(C)C1=O,0.2857142857142857,1.0
4093,CCCN1CC(=O)N[C@H](CC(C)C)C(=O)N(Cc2ccccc2)CC(=O)N2CCC[C@H]2C(=O)N[C@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@@H]2C1=O,Full,21,3,4,7,C1CNCCNCCNCCNCCNCCNCCN1,CC1NC(=O)C2CCCN2C(=O)CN(Cc2ccccc2)C(=O)C(C)NC(=O)CN(C)C(=O)C2CCCN2C(=O)C(Cc2ccccc2)NC1=O,0.42857142857142855,1.0
4094,CCCN1CC(=O)N[C@H](CC(C)C)C(=O)N[C@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)N(Cc2ccccc2)CC(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@@H]2C1=O,Full,21,3,4,7,C1CNCCNCCNCCNCCNCCNCCN1,CC1NC(=O)CN(C)C(=O)C2CCCN2C(=O)C(Cc2ccccc2)NC(=O)CN(Cc2ccccc2)C(=O)C2CCCN2C(=O)C(C)NC1=O,0.42857142857142855,1.0
4095,CCCN1CC(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@@H]2C1=O,Full,21,2,5,7,C1CNCCNCCNCCNCCNCCNCCN1,CC1NC(=O)C2CCCN2C(=O)C(C)N(C)C(=O)C(C)N(C)C(=O)CN(C)C(=O)C2CCCN2C(=O)C(Cc2ccccc2)NC1=O,0.2857142857142857,1.0
4096,CCCN1CC(=O)N[C@@H](CC(C)C)C(=O)N(C)[C@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@@H]2C1=O,Full,21,2,5,7,C1CNCCNCCNCCNCCNCCNCCN1,CC1NC(=O)CN(C)C(=O)C2CCCN2C(=O)C(Cc2ccccc2)NC(=O)C(C)N(C)C(=O)C2CCCN2C(=O)C(C)N(C)C1=O,0.2857142857142857,1.0
4097,CCCN1CC(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@@H]2C1=O,Full,21,2,5,7,C1CNCCNCCNCCNCCNCCNCCN1,CC1NC(=O)C(C)N(C)C(=O)CN(C)C(=O)C2CCCN2C(=O)C(Cc2ccccc2)NC(=O)C(C)N(C)C(=O)C2CCCN2C1=O,0.2857142857142857,1.0
4098,CCCN1CC(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@@H]2C1=O,Full,21,2,5,7,C1CNCCNCCNCCNCCNCCNCCN1,CC1NC(=O)C(C)N(C)C(=O)CN(C)C(=O)C2CCCN2C(=O)C(Cc2ccccc2)NC(=O)C(C)N(C)C(=O)C2CCCN2C1=O,0.2857142857142857,1.0
4099,CCCN1CC(=O)N[C@H](CC(C)C)C(=O)N(Cc2ccccc2)CC(=O)N2CCC[C@H]2C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@@H]2C1=O,Full,21,3,4,7,C1CNCCNCCNCCNCCNCCNCCN1,CC1NC(=O)C2CCCN2C(=O)CN(Cc2ccccc2)C(=O)C(C)NC(=O)CN(C)C(=O)C2CCCN2C(=O)C(Cc2ccccc2)NC1=O,0.42857142857142855,1.0
4100,CCCN1CC(=O)N(Cc2ccccc2)CC(=O)N[C@@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)N[C@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@@H]2C1=O,Full,21,3,4,7,C1CNCCNCCNCCNCCNCCNCCN1,CC1NC(=O)C2CCCN2C(=O)C(C)NC(=O)CN(Cc2ccccc2)C(=O)CN(C)C(=O)C2CCCN2C(=O)C(Cc2ccccc2)NC1=O,0.42857142857142855,1.0
4101,CCCN1CC(=O)N[C@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)N(Cc2ccccc2)CC(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@@H]2C1=O,Full,21,3,4,7,C1CNCCNCCNCCNCCNCCNCCN1,CC1NC(=O)CN(C)C(=O)C2CCCN2C(=O)C(Cc2ccccc2)NC(=O)CN(Cc2ccccc2)C(=O)C2CCCN2C(=O)C(C)NC1=O,0.42857142857142855,1.0
4102,CCCN1CC(=O)N[C@@H](CC(C)C)C(=O)N[C@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)N(Cc2ccccc2)CC(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@@H]2C1=O,Full,21,3,4,7,C1CNCCNCCNCCNCCNCCNCCN1,CC1NC(=O)CN(C)C(=O)C2CCCN2C(=O)C(Cc2ccccc2)NC(=O)CN(Cc2ccccc2)C(=O)C2CCCN2C(=O)C(C)NC1=O,0.42857142857142855,1.0
4103,CCCN1CC(=O)N[C@@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@@H]2C1=O,Full,21,2,5,7,C1CNCCNCCNCCNCCNCCNCCN1,CC1NC(=O)CN(C)C(=O)C2CCCN2C(=O)C(Cc2ccccc2)NC(=O)C(C)N(C)C(=O)C2CCCN2C(=O)C(C)N(C)C1=O,0.2857142857142857,1.0
4104,CCCN1CC(=O)N(Cc2ccccc2)CC(=O)N[C@@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@@H]2C1=O,Full,21,3,4,7,C1CNCCNCCNCCNCCNCCNCCN1,CC1NC(=O)C2CCCN2C(=O)C(C)NC(=O)CN(Cc2ccccc2)C(=O)CN(C)C(=O)C2CCCN2C(=O)C(Cc2ccccc2)NC1=O,0.42857142857142855,1.0
4105,CCCN1CC(=O)N[C@@H](CC(C)C)C(=O)N(Cc2ccccc2)CC(=O)N2CCC[C@H]2C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@@H]2C1=O,Full,21,3,4,7,C1CNCCNCCNCCNCCNCCNCCN1,CC1NC(=O)C2CCCN2C(=O)CN(Cc2ccccc2)C(=O)C(C)NC(=O)CN(C)C(=O)C2CCCN2C(=O)C(Cc2ccccc2)NC1=O,0.42857142857142855,1.0
4106,CCCN1CC(=O)N(C)[C@H](CC(C)C)C(=O)N(C)[C@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@@H]2C1=O,Full,21,1,6,7,C1CNCCNCCNCCNCCNCCNCCN1,CC1C(=O)N(C)C(C)C(=O)N2CCCC2C(=O)N(C)C(C)C(=O)NC(Cc2ccccc2)C(=O)N2CCCC2C(=O)N(C)CC(=O)N1C,0.14285714285714285,1.0
4107,CCCN1CC(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@@H]2C1=O,Full,21,1,6,7,C1CNCCNCCNCCNCCNCCNCCN1,CC1C(=O)N(C)C(C)C(=O)N2CCCC2C(=O)N(C)C(C)C(=O)NC(Cc2ccccc2)C(=O)N2CCCC2C(=O)N(C)CC(=O)N1C,0.14285714285714285,1.0
4108,CCCN1CC(=O)N(C)[C@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@@H]2C1=O,Full,21,1,6,7,C1CNCCNCCNCCNCCNCCNCCN1,CC1C(=O)N(C)C(C)C(=O)N2CCCC2C(=O)N(C)C(C)C(=O)NC(Cc2ccccc2)C(=O)N2CCCC2C(=O)N(C)CC(=O)N1C,0.14285714285714285,1.0
4109,CCCN1CC(=O)N[C@H](CC(C)C)C(=O)N(Cc2ccccc2)CC(=O)N2CCC[C@H]2C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@@H]2C1=O,Full,21,2,5,7,C1CNCCNCCNCCNCCNCCNCCN1,CC1NC(=O)CN(C)C(=O)C2CCCN2C(=O)C(Cc2ccccc2)NC(=O)C(C)N(C)C(=O)C2CCCN2C(=O)CN(Cc2ccccc2)C1=O,0.2857142857142857,1.0
4110,CCCN1CC(=O)N(Cc2ccccc2)CC(=O)N(C)[C@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)N[C@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@@H]2C1=O,Full,21,2,5,7,C1CNCCNCCNCCNCCNCCNCCN1,CC1NC(=O)C2CCCN2C(=O)C(C)N(C)C(=O)CN(Cc2ccccc2)C(=O)CN(C)C(=O)C2CCCN2C(=O)C(Cc2ccccc2)NC1=O,0.2857142857142857,1.0
4111,CCCN1CC(=O)N(C)[C@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@@H]2C1=O,Full,21,1,6,7,C1CNCCNCCNCCNCCNCCNCCN1,CC1C(=O)N(C)C(C)C(=O)N2CCCC2C(=O)N(C)C(C)C(=O)NC(Cc2ccccc2)C(=O)N2CCCC2C(=O)N(C)CC(=O)N1C,0.14285714285714285,1.0
4112,CCCN1CC(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)N(Cc2ccccc2)CC(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@@H]2C1=O,Full,21,2,5,7,C1CNCCNCCNCCNCCNCCNCCN1,CC1NC(=O)C(C)N(C)C(=O)CN(C)C(=O)C2CCCN2C(=O)C(Cc2ccccc2)NC(=O)CN(Cc2ccccc2)C(=O)C2CCCN2C1=O,0.2857142857142857,1.0
4113,CCCN1CC(=O)N[C@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)N(Cc2ccccc2)CC(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@@H]2C1=O,Full,21,2,5,7,C1CNCCNCCNCCNCCNCCNCCN1,CC1NC(=O)CN(C)C(=O)C2CCCN2C(=O)C(Cc2ccccc2)NC(=O)CN(Cc2ccccc2)C(=O)C2CCCN2C(=O)C(C)N(C)C1=O,0.2857142857142857,1.0
4114,CCCN1CC(=O)N(Cc2ccccc2)CC(=O)N[C@@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@@H]2C1=O,Full,21,2,5,7,C1CNCCNCCNCCNCCNCCNCCN1,CC1NC(=O)CN(Cc2ccccc2)C(=O)CN(C)C(=O)C2CCCN2C(=O)C(Cc2ccccc2)NC(=O)C(C)N(C)C(=O)C2CCCN2C1=O,0.2857142857142857,1.0
4115,CCCN1CC(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)N(Cc2ccccc2)CC(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@@H]2C1=O,Full,21,2,5,7,C1CNCCNCCNCCNCCNCCNCCN1,CC1NC(=O)C(C)N(C)C(=O)CN(C)C(=O)C2CCCN2C(=O)C(Cc2ccccc2)NC(=O)CN(Cc2ccccc2)C(=O)C2CCCN2C1=O,0.2857142857142857,1.0
4116,CCCN1CC(=O)N[C@@H](CC(C)C)C(=O)N(C)[C@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)N(Cc2ccccc2)CC(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@@H]2C1=O,Full,21,2,5,7,C1CNCCNCCNCCNCCNCCNCCN1,CC1NC(=O)CN(C)C(=O)C2CCCN2C(=O)C(Cc2ccccc2)NC(=O)CN(Cc2ccccc2)C(=O)C2CCCN2C(=O)C(C)N(C)C1=O,0.2857142857142857,1.0
4117,CCCN1CC(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)N(Cc2ccccc2)CC(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@@H]2C1=O,Full,21,2,5,7,C1CNCCNCCNCCNCCNCCNCCN1,CC1NC(=O)C(C)N(C)C(=O)CN(C)C(=O)C2CCCN2C(=O)C(Cc2ccccc2)NC(=O)CN(Cc2ccccc2)C(=O)C2CCCN2C1=O,0.2857142857142857,1.0
4118,CCCN1CC(=O)N(Cc2ccccc2)CC(=O)N[C@@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@@H]2C1=O,Full,21,2,5,7,C1CNCCNCCNCCNCCNCCNCCN1,CC1NC(=O)CN(Cc2ccccc2)C(=O)CN(C)C(=O)C2CCCN2C(=O)C(Cc2ccccc2)NC(=O)C(C)N(C)C(=O)C2CCCN2C1=O,0.2857142857142857,1.0
4119,CCCN1CC(=O)N[C@@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)N(Cc2ccccc2)CC(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@@H]2C1=O,Full,21,2,5,7,C1CNCCNCCNCCNCCNCCNCCN1,CC1NC(=O)CN(C)C(=O)C2CCCN2C(=O)C(Cc2ccccc2)NC(=O)CN(Cc2ccccc2)C(=O)C2CCCN2C(=O)C(C)N(C)C1=O,0.2857142857142857,1.0
4120,CCCN1CC(=O)N(C)[C@H](CC(C)C)C(=O)N(C)[C@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)N(Cc2ccccc2)CC(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@@H]2C1=O,Full,21,1,6,7,C1CNCCNCCNCCNCCNCCNCCN1,CC1C(=O)N(C)C(C)C(=O)N2CCCC2C(=O)N(Cc2ccccc2)CC(=O)NC(Cc2ccccc2)C(=O)N2CCCC2C(=O)N(C)CC(=O)N1C,0.14285714285714285,1.0
4121,CCCN1CC(=O)N[C@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)CC(=O)N2CCC[C@H]2C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@@H]2C1=O,Full,22,3,4,7,C1CNCCNCCNCCNCCNCCNCCNC1,CC1NC(=O)CN(C)C(=O)C2CCCN2C(=O)C(Cc2ccccc2)NC(=O)C(C)N(C)C(=O)C2CCCN2C(=O)CC(Cc2ccccc2)NC1=O,0.4090909090909091,0.9545454545454546
4122,CCCN1CC(=O)N(Cc2ccccc2)CC(=O)N(C)[C@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@@H]2C1=O,Full,21,1,6,7,C1CNCCNCCNCCNCCNCCNCCN1,CC1C(=O)N2CCCC2C(=O)N(C)C(C)C(=O)NC(Cc2ccccc2)C(=O)N2CCCC2C(=O)N(C)CC(=O)N(Cc2ccccc2)CC(=O)N1C,0.14285714285714285,1.0
4123,CCCN1CC(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)CC(=O)N2CCC[C@H]2C(=O)N[C@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@@H]2C1=O,Full,22,3,4,7,C1CNCCNCCNCCNCCNCCNCCNC1,CC1NC(=O)C2CCCN2C(=O)CC(Cc2ccccc2)NC(=O)C(C)N(C)C(=O)CN(C)C(=O)C2CCCN2C(=O)C(Cc2ccccc2)NC1=O,0.4090909090909091,0.9545454545454546
4124,CCCN1CC(=O)N(C)[C@@H](CC(C)C)C(=O)N(Cc2ccccc2)CC(=O)N2CCC[C@H]2C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@@H]2C1=O,Full,21,1,6,7,C1CNCCNCCNCCNCCNCCNCCN1,CC1C(=O)N(Cc2ccccc2)CC(=O)N2CCCC2C(=O)N(C)C(C)C(=O)NC(Cc2ccccc2)C(=O)N2CCCC2C(=O)N(C)CC(=O)N1C,0.14285714285714285,1.0
4125,CCCN1CC(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)N(Cc2ccccc2)CC(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@@H]2C1=O,Full,21,1,6,7,C1CNCCNCCNCCNCCNCCNCCN1,CC1C(=O)N(C)C(C)C(=O)N2CCCC2C(=O)N(Cc2ccccc2)CC(=O)NC(Cc2ccccc2)C(=O)N2CCCC2C(=O)N(C)CC(=O)N1C,0.14285714285714285,1.0
4126,CCCN1CC(=O)N(C)[C@H](CC(C)C)C(=O)N(Cc2ccccc2)CC(=O)N2CCC[C@H]2C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@@H]2C1=O,Full,21,1,6,7,C1CNCCNCCNCCNCCNCCNCCN1,CC1C(=O)N(Cc2ccccc2)CC(=O)N2CCCC2C(=O)N(C)C(C)C(=O)NC(Cc2ccccc2)C(=O)N2CCCC2C(=O)N(C)CC(=O)N1C,0.14285714285714285,1.0
4127,CCCN1CC(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)CC(=O)N2CCC[C@H]2C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@@H]2C1=O,Full,22,3,4,7,C1CNCCNCCNCCNCCNCCNCCNC1,CC1NC(=O)CN(C)C(=O)C2CCCN2C(=O)C(Cc2ccccc2)NC(=O)C(C)N(C)C(=O)C2CCCN2C(=O)CC(Cc2ccccc2)NC1=O,0.4090909090909091,0.9545454545454546
4128,CCCN1CC(=O)N[C@H](CC(C)C)C(=O)N(Cc2ccccc2)CC(=O)N2CCC[C@H]2C(=O)N(Cc2ccccc2)CC(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@@H]2C1=O,Full,21,2,5,7,C1CNCCNCCNCCNCCNCCNCCN1,CC1NC(=O)CN(C)C(=O)C2CCCN2C(=O)C(Cc2ccccc2)NC(=O)CN(Cc2ccccc2)C(=O)C2CCCN2C(=O)CN(Cc2ccccc2)C1=O,0.2857142857142857,1.0
4129,CCCN1CC(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)N(Cc2ccccc2)CC(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@@H]2C1=O,Full,21,1,6,7,C1CNCCNCCNCCNCCNCCNCCN1,CC1C(=O)N(C)C(C)C(=O)N2CCCC2C(=O)N(Cc2ccccc2)CC(=O)NC(Cc2ccccc2)C(=O)N2CCCC2C(=O)N(C)CC(=O)N1C,0.14285714285714285,1.0
4130,CCCN1CC(=O)N(C)[C@@H](CC(C)C)C(=O)N(Cc2ccccc2)CC(=O)N2CCC[C@H]2C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@@H]2C1=O,Full,21,1,6,7,C1CNCCNCCNCCNCCNCCNCCN1,CC1C(=O)N(Cc2ccccc2)CC(=O)N2CCCC2C(=O)N(C)C(C)C(=O)NC(Cc2ccccc2)C(=O)N2CCCC2C(=O)N(C)CC(=O)N1C,0.14285714285714285,1.0
4131,CCCN1CC(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)CC(=O)N2CCC[C@H]2C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@@H]2C1=O,Full,22,3,4,7,C1CNCCNCCNCCNCCNCCNCCNC1,CC1NC(=O)CN(C)C(=O)C2CCCN2C(=O)C(Cc2ccccc2)NC(=O)C(C)N(C)C(=O)C2CCCN2C(=O)CC(Cc2ccccc2)NC1=O,0.4090909090909091,0.9545454545454546
